 21 1002.358383 1.193E-27 1.652E-01.05710.064 3788.20830.66-.002550       0 0 0 11       1 0 0 01                    R 78e     3755532429 9 9 711   159.0  157.0
 21 1002.380338 1.100E-30 2.253E-01.06450.071 5212.20440.73-.001819       1 2 2 11       2 2 2 02                    P 55f     3655532429 9 9 711   109.0  111.0
 21 1002.389379 1.134E-29 3.474E-01.06170.067 4855.95380.70-.001878       1 1 1 12       2 1 1 03                    P 65e     3655532429 9 9 711   129.0  131.0
 21 1002.515562 2.160E-29 1.171E-04.06970.090 2903.18760.73-.001721       1 0 0 12       1 2 2 02                    P 28e     3666632429 9 9 711    55.0   57.0
 21 1002.576786 1.504E-30 7.115E-06.07300.098 2804.35750.70-.001155       0 2 2 11       2 0 0 02                    R 18e     3666632429 9 9 711    39.0   37.0
 21 1002.719213 1.014E-30 1.875E-01.05980.066 5243.94880.68-.001917       0 3 3 11       1 3 3 02                    P 71e     3655532429 9 9 711   141.0  143.0
 21 1002.752938 4.581E-29 2.451E-01.06490.072 4454.51260.73-.001809       1 1 1 11       2 1 1 02                    P 53e     3655532429 9 9 711   105.0  107.0
 21 1002.755365 2.597E-29 1.948E-01.05980.066 4584.64630.68-.001917       0 2 2 11       1 2 2 02                    P 71f     3655532429 9 9 711   141.0  143.0
 21 1002.761666 2.445E-30 1.530E-04.07400.100 3301.10110.70-.000998       2 2 2 01       2 1 1 03                    P 17e     3666632429 9 9 711    33.0   35.0
 21 1002.764005 4.569E-27 2.900E-01.06630.076 3512.75060.74-.001778       1 0 0 11       2 0 0 02                    P 46e     3665632429 9 9 711    91.0   93.0
 21 1002.831670 4.818E-28 3.451E-01.06260.068 4073.30420.71-.001860       1 0 0 12       2 0 0 03                    P 62e     3655532429 9 9 711   123.0  125.0
 21 1002.838044 6.620E-28 1.632E-01.05640.064 3911.83350.65-.002575       0 0 0 11       1 0 0 01                    R 80e     3755532429 9 9 711   163.0  161.0
 21 1002.860933 1.568E-29 2.915E-01.06760.082 4641.43400.75-.001757       2 0 0 11       3 0 0 02                    P 38e     3666632429 9 9 711    75.0   77.0
 21 1002.940265 1.400E-27 2.060E-01.06080.066 3766.85070.69-.001898       0 1 1 11       1 1 1 02                    P 68f     3655532429 9 9 711   135.0  137.0
 21 1002.954077 1.234E-28 1.925E-05.06570.074 2293.88680.74-.001876       0 0 0 11       0 2 2 01                    Q 49f     3665632429 9 9 711    99.0   99.0
 21 1002.999545 5.518E-29 2.502E-01.06510.072 4416.38440.74-.001804       1 1 1 11       2 1 1 02                    P 52f     3655532429 9 9 711   103.0  105.0
 21 1003.161558 1.379E-25 2.110E-01.06260.068 2808.24800.71-.001860       0 0 0 11       1 0 0 02                    P 62e     6755532429 9 9 711   123.0  125.0
 21 1003.167002 2.325E-30 1.455E-04.07460.101 3288.16980.69-.001019       2 2 2 01       2 1 1 03                    P 16f     3666632429 9 9 711    31.0   33.0
 21 1003.285785 3.614E-28 1.612E-01.05570.064 4038.54550.64-.002598       0 0 0 11       1 0 0 01                    R 82e     3755532429 9 9 711   167.0  165.0
 21 1003.319325 1.124E-30 4.582E-01.06700.079 5297.38280.75-.001765       2 1 1 12       3 1 1 03                    P 42f     3665632429 9 9 711    83.0   85.0
 21 1003.337538 1.082E-27 1.997E-01.06050.066 3816.29350.69-.001904       0 1 1 11       1 1 1 02                    P 69e     3655532429 9 9 711   137.0  139.0
 21 1003.409202 6.249E-30 3.914E-01.06350.069 4982.63720.72-.001842       0 0 0 21       1 0 0 12                    P 59e     4655532429 9 9 711   117.0  119.0
 21 1003.413270 1.331E-30 2.258E-01.06470.071 5169.18850.73-.001814       1 2 2 11       2 2 2 02                    P 54e     3655532429 9 9 711   107.0  109.0
 21 1003.474371 6.295E-29 5.153E-01.06800.084 4461.17770.74-.001755       2 0 0 12       3 0 0 03                    P 36e     3666632429 9 9 711    71.0   73.0
 21 1003.701207 1.941E-28 1.590E-01.05500.064 4168.34240.64-.002621       0 0 0 11       1 0 0 01                    R 84e     3755532429 9 9 711   171.0  169.0
 21 1003.733058 3.353E-29 1.955E-01.06020.066 4529.43960.69-.001911       0 2 2 11       1 2 2 02                    P 70e     3655532429 9 9 711   139.0  141.0
 21 1003.827435 1.564E-28 1.761E-05.06610.075 2218.02950.74-.001850       0 0 0 11       0 2 2 01                    Q 47f     3665632429 9 9 711    95.0   95.0
 21 1003.931012 1.308E-30 1.877E-01.06020.066 5188.41970.69-.001911       0 3 3 11       1 3 3 02                    P 70f     3655532429 9 9 711   139.0  141.0
 21 1004.014945 4.648E-28 3.983E-06.07740.105 1396.22820.68-.001842       0 0 0 11       0 2 2 01                    P 12e     3666632429 9 9 711    23.0   25.0
 21 1004.057714 1.956E-30 9.757E-06.07200.096 2834.73540.71-.001245       0 2 2 11       2 0 0 02                    R 20e     3666632429 9 9 711    43.0   41.0
 21 1004.083900 1.026E-28 1.568E-01.05430.063 4301.22260.63-.002643       0 0 0 11       1 0 0 01                    R 86e     3755532429 9 9 711   175.0  173.0
